N;K;peaks;maxValue;minValue
22;20;156299;0.797294;0.197751
22;20;158411;0.811677;0.200811
22;20;157612;0.800416;0.217908
22;20;157124;0.801442;0.183617
22;20;157231;0.795243;0.20097
22;20;158030;0.794842;0.192941
22;20;157661;0.809753;0.204481
22;20;156624;0.79328;0.206267
22;20;157162;0.789606;0.188798
22;20;156931;0.793144;0.199635
22;20;156997;0.791363;0.211467
22;20;157568;0.800702;0.216815
22;20;156200;0.804792;0.214604
22;20;157655;0.794437;0.208298
22;20;157054;0.794425;0.201736
22;20;156897;0.784302;0.220612
22;20;156946;0.804067;0.192233
22;20;156843;0.797135;0.207278
22;20;156257;0.79541;0.199991
22;20;156534;0.792844;0.214801
22;20;157871;0.81079;0.17457
22;20;156065;0.796905;0.202208
22;20;156350;0.821759;0.206032
22;20;156294;0.778385;0.211398
22;20;156838;0.812861;0.193809
22;20;156455;0.824108;0.196384
22;20;156702;0.806738;0.205623
22;20;156902;0.773325;0.183018
22;20;157405;0.790916;0.200625
22;20;157154;0.804367;0.209117
22;20;158350;0.776575;0.216237
22;20;155604;0.789556;0.210268
22;20;158209;0.809157;0.204705
22;20;156591;0.784377;0.210605
22;20;155853;0.783167;0.191897
22;20;158297;0.796025;0.17914
22;20;156801;0.799835;0.212692
22;20;157265;0.809434;0.179529
22;20;159240;0.811868;0.209951
22;20;156850;0.797768;0.201369
22;20;156489;0.793285;0.188945
22;20;156624;0.795548;0.201383
22;20;157591;0.799913;0.204758
22;20;157089;0.801935;0.214159
22;20;156396;0.789377;0.210855
22;20;158040;0.797268;0.20445
22;20;156997;0.816502;0.208583
22;20;158246;0.800451;0.180071
22;20;156962;0.805773;0.206197
22;20;157227;0.800555;0.202726
22;20;155703;0.797774;0.19292
22;20;157671;0.818869;0.199531
22;20;157597;0.79212;0.188824
22;20;157045;0.790968;0.213988
22;20;157484;0.800797;0.185842
22;20;157178;0.801876;0.211372
22;20;157513;0.792767;0.20794
22;20;156442;0.80201;0.205234
22;20;157443;0.78247;0.199712
22;20;156998;0.798772;0.210444
22;20;156773;0.800681;0.209627
22;20;155569;0.793194;0.205281
22;20;157087;0.813599;0.21761
22;20;157848;0.802026;0.212288
22;20;158571;0.799599;0.202476
22;20;155631;0.823856;0.205081
22;20;157763;0.788677;0.199585
22;20;157339;0.788596;0.202265
22;20;156247;0.789651;0.1991
22;20;158864;0.784347;0.196168
22;20;157388;0.798795;0.189128
22;20;157950;0.78716;0.208368
22;20;157409;0.817524;0.204941
22;20;157089;0.816545;0.206729
22;20;158076;0.798002;0.206868
22;20;157980;0.810336;0.214533
22;20;156228;0.790869;0.222531
22;20;158182;0.78613;0.201858
22;20;156902;0.798301;0.20497
22;20;156570;0.793742;0.205285
22;20;157475;0.786823;0.210209
22;20;156805;0.788662;0.193458
22;20;157172;0.780658;0.195424
22;20;158061;0.787717;0.1843
22;20;157351;0.788465;0.209874
22;20;157317;0.787737;0.21904
22;20;156572;0.805886;0.215221
22;20;156568;0.788465;0.193689
22;20;157195;0.814771;0.203519
22;20;157389;0.785724;0.205847
22;20;157944;0.792511;0.200688
22;20;158453;0.828693;0.208815
22;20;156287;0.810014;0.198541
22;20;156256;0.794759;0.219829
22;20;157773;0.81531;0.201256
22;20;158223;0.795286;0.201256
22;20;157020;0.816564;0.205982
22;20;157282;0.795751;0.207365
22;20;157918;0.784193;0.201577
22;20;156844;0.847806;0.208063
22;20;157057;0.798681;0.211501
22;20;156396;0.79687;0.193139
22;20;157135;0.805135;0.209081
22;20;157199;0.785814;0.209398
22;20;156470;0.790824;0.219106
22;20;158173;0.80569;0.199237
22;20;157017;0.796618;0.201279
22;20;157767;0.798287;0.215527
22;20;157607;0.803288;0.202463
22;20;157179;0.799299;0.182657
22;20;157666;0.791162;0.193829
22;20;155842;0.803648;0.205917
22;20;156750;0.807799;0.195682
22;20;154932;0.790586;0.204291
22;20;157087;0.793525;0.185127
22;20;157342;0.785501;0.20226
22;20;157843;0.782028;0.19289
22;20;156353;0.799683;0.205313
22;20;156864;0.818379;0.195737
22;20;156925;0.787244;0.198106
22;20;157177;0.784979;0.198348
22;20;157412;0.798456;0.214053
22;20;158612;0.801426;0.199537
22;20;156595;0.80439;0.197908
22;20;158139;0.80413;0.210556
22;20;156624;0.79209;0.187456
22;20;156627;0.792591;0.206849
22;20;157259;0.779931;0.194698
22;20;158259;0.781;0.208418
22;20;157033;0.794367;0.209371
22;20;157150;0.793295;0.20146
22;20;157316;0.801798;0.19035
22;20;156037;0.796196;0.200837
22;20;158400;0.797351;0.208174
22;20;157733;0.803284;0.212745
22;20;158425;0.794167;0.209159
22;20;156785;0.814523;0.205384
22;20;157599;0.783167;0.216208
22;20;155066;0.79634;0.205231
22;20;156809;0.798151;0.200831
22;20;159132;0.794359;0.206636
22;20;156919;0.787892;0.202854
22;20;156951;0.794226;0.210552
22;20;157505;0.776683;0.204261
22;20;157523;0.812069;0.203219
22;20;157940;0.796899;0.203654
22;20;156888;0.800272;0.19051
22;20;157795;0.803051;0.207527
22;20;156858;0.80638;0.19525
22;20;156593;0.792048;0.205345
22;20;157168;0.790095;0.208433
22;20;156586;0.791901;0.199337
22;20;157947;0.79139;0.19609
22;20;154270;0.825751;0.203153
22;20;156732;0.816297;0.203548
22;20;158007;0.801223;0.192784
22;20;155631;0.801373;0.195821
22;20;157937;0.810292;0.212582
22;20;157400;0.791504;0.161877
22;20;156665;0.802342;0.168053
22;20;158898;0.807642;0.188823
22;20;156633;0.792771;0.19875
22;20;156501;0.793794;0.212676
22;20;157848;0.797237;0.194923
22;20;156876;0.796125;0.213103
22;20;157405;0.826809;0.215399
22;20;157197;0.789619;0.222898
22;20;156395;0.791248;0.18902
22;20;156552;0.818491;0.214087
22;20;157957;0.839801;0.208991
22;20;157516;0.810854;0.214648
22;20;156461;0.787644;0.204771
22;20;157181;0.79887;0.225487
22;20;157514;0.797509;0.206672
22;20;155669;0.809978;0.181203
22;20;156598;0.801327;0.19018
22;20;157933;0.795337;0.200154
22;20;157086;0.795052;0.203542
22;20;157891;0.811771;0.186344
22;20;157491;0.79748;0.199883
22;20;157505;0.802436;0.227383
22;20;161750;0.793458;0.21337
22;20;155811;0.787993;0.215394
22;20;158051;0.80904;0.192835
22;20;158097;0.782987;0.213135
22;20;157170;0.810578;0.213354
22;20;158519;0.794983;0.215682
22;20;158501;0.788974;0.217735
22;20;156883;0.790702;0.192455
22;20;156745;0.795042;0.196904
22;20;156540;0.80303;0.204591
22;20;156453;0.802708;0.209766
22;20;155686;0.811993;0.204018
22;20;158233;0.788888;0.200413
22;20;157238;0.79863;0.205245
22;20;157172;0.798048;0.204082
22;20;157450;0.794602;0.199355
22;20;157939;0.814503;0.205664
22;20;158372;0.789146;0.206552
22;20;156913;0.825338;0.206092
22;20;156106;0.799742;0.204839
22;20;158674;0.793395;0.196877
22;20;157672;0.800051;0.207385
22;20;155945;0.792;0.212063
22;20;159268;0.794264;0.197532
22;20;156641;0.791238;0.20935
22;20;158052;0.783934;0.202286
22;20;156719;0.791435;0.220088
22;20;157330;0.79766;0.210979
22;20;157703;0.788731;0.203386
22;20;156341;0.782368;0.214847
22;20;156874;0.815374;0.204843
22;20;157841;0.806234;0.200356
22;20;156609;0.793324;0.205869
22;20;157020;0.795341;0.209642
22;20;157120;0.774204;0.190806
22;20;157712;0.779948;0.193241
22;20;156817;0.799504;0.220022
22;20;156595;0.806244;0.208877
22;20;157225;0.786188;0.192223
22;20;156746;0.795354;0.190512
22;20;158551;0.812626;0.206386
22;20;157892;0.792933;0.20989
22;20;158374;0.8038;0.209342
22;20;158734;0.791783;0.192188
22;20;158092;0.78987;0.193055
22;20;155981;0.792271;0.210451
22;20;157892;0.792352;0.206148
22;20;158050;0.821749;0.202377
22;20;155490;0.788343;0.192292
22;20;157099;0.816831;0.199083
22;20;156444;0.813761;0.217272
22;20;156956;0.799673;0.186055
22;20;157343;0.792661;0.200131
22;20;156716;0.799546;0.194584
22;20;157329;0.791772;0.221491
22;20;157702;0.782114;0.179451
22;20;156241;0.782643;0.201764
22;20;156901;0.791311;0.204669
22;20;156224;0.797912;0.1846
22;20;157815;0.804471;0.190803
22;20;157277;0.787794;0.175097
22;20;157181;0.799058;0.182212
22;20;158030;0.796577;0.200022
22;20;157369;0.833092;0.197044
22;20;157419;0.787664;0.205372
22;20;157054;0.798818;0.198345
22;20;157770;0.804742;0.201164
22;20;158043;0.807977;0.185183
22;20;158266;0.790061;0.21284
22;20;157397;0.813303;0.203087
22;20;155364;0.789966;0.212017
22;20;157358;0.785039;0.202446
22;20;158419;0.803922;0.198016
22;20;158130;0.796566;0.213594
22;20;158208;0.800946;0.198393
22;20;157018;0.796117;0.182683
22;20;157515;0.791605;0.210153
22;20;157249;0.786087;0.218705
22;20;157443;0.795048;0.204385
22;20;159442;0.806075;0.201844
22;20;158601;0.81056;0.185419
22;20;157203;0.795043;0.199915
22;20;157031;0.790891;0.201595
22;20;158149;0.811676;0.207394
22;20;157396;0.795177;0.202341
22;20;157285;0.82298;0.191924
22;20;157411;0.79806;0.189222
22;20;157904;0.790427;0.203198
22;20;157081;0.777905;0.200987
22;20;157063;0.803158;0.199274
22;20;156531;0.790244;0.182041
22;20;156594;0.781858;0.194223
22;20;155739;0.812379;0.173136
22;20;157952;0.819512;0.193464
22;20;158182;0.797286;0.212148
22;20;157650;0.805707;0.217658
22;20;155015;0.782053;0.195703
22;20;157859;0.79326;0.202723
22;20;157352;0.783191;0.210053
22;20;156127;0.785024;0.208976
22;20;156392;0.792479;0.186445
22;20;157930;0.789002;0.211623
22;20;157378;0.79358;0.212034
22;20;158329;0.789814;0.212546
22;20;156948;0.78973;0.194809
22;20;158303;0.805172;0.212951
22;20;157034;0.793564;0.187559
22;20;157718;0.804544;0.207345
22;20;155483;0.781996;0.192155
22;20;156752;0.794007;0.171843
22;20;157110;0.829365;0.190583
22;20;156698;0.790177;0.2185
22;20;156278;0.805396;0.201404
22;20;157252;0.790401;0.199432
22;20;158364;0.790601;0.20467
22;20;157601;0.791644;0.195094
22;20;156700;0.805665;0.197435
22;20;156940;0.803298;0.221644
22;20;157620;0.788803;0.202045
22;20;153488;0.779864;0.182052
22;20;157381;0.805707;0.19297
22;20;156127;0.813664;0.219712
22;20;157427;0.78543;0.180653
22;20;157428;0.806474;0.196817
22;20;155814;0.805779;0.205893
22;20;157039;0.774325;0.212361
22;20;157618;0.79709;0.199296
22;20;156549;0.795281;0.214457
22;20;157442;0.803282;0.201578
22;20;157184;0.79669;0.185242
22;20;157232;0.796773;0.208247
22;20;157550;0.814023;0.206886
22;20;156994;0.796054;0.203529
22;20;157500;0.795325;0.186049
22;20;156053;0.791389;0.179749
22;20;157037;0.795713;0.20363
22;20;156069;0.800877;0.221629
22;20;158013;0.80781;0.1969
22;20;157189;0.791474;0.199849
22;20;157564;0.796094;0.205374
22;20;157251;0.797766;0.196408
22;20;156504;0.799964;0.205877
22;20;157382;0.837769;0.190711
22;20;156549;0.800618;0.217521
22;20;155743;0.798055;0.186223
22;20;156709;0.782422;0.213214
22;20;157858;0.81228;0.205655
22;20;157042;0.784293;0.208181
22;20;156996;0.785925;0.188967
