N;K;peaks;maxValue;minValue
22;1;8;0.71737;0.282108
22;1;8;0.661814;0.226915
22;1;4;0.717664;0.294187
22;1;12;0.677901;0.260077
22;1;4;0.695162;0.270854
22;1;16;0.701254;0.366029
22;1;8;0.709609;0.296692
22;1;4;0.663471;0.207384
22;1;24;0.666102;0.234239
22;1;2;0.747017;0.287322
22;1;12;0.613383;0.258058
22;1;6;0.63268;0.301624
22;1;12;0.672344;0.264449
22;1;8;0.766625;0.284711
22;1;6;0.774721;0.310017
22;1;16;0.72251;0.213147
22;1;8;0.670197;0.291615
22;1;16;0.66047;0.261411
22;1;2;0.70656;0.240201
22;1;8;0.725056;0.341053
22;1;18;0.714409;0.322623
22;1;4;0.700924;0.311714
22;1;6;0.650485;0.256211
22;1;2;0.760079;0.296088
22;1;8;0.678135;0.238963
22;1;8;0.753749;0.284536
22;1;18;0.749;0.371886
22;1;6;0.74403;0.254093
22;1;28;0.673897;0.296231
22;1;16;0.649487;0.293608
22;1;32;0.683816;0.265889
22;1;4;0.7374;0.292172
22;1;12;0.749126;0.319811
22;1;12;0.751251;0.31942
22;1;32;0.729;0.325077
22;1;12;0.706668;0.285773
22;1;20;0.65903;0.260098
22;1;20;0.69548;0.270912
22;1;4;0.690988;0.319715
22;1;4;0.720091;0.253599
22;1;12;0.760768;0.259919
22;1;12;0.70649;0.351568
22;1;4;0.656078;0.336149
22;1;16;0.73797;0.298815
22;1;8;0.706687;0.284544
22;1;12;0.731293;0.28074
22;1;24;0.696627;0.276263
22;1;9;0.696018;0.301809
22;1;8;0.739818;0.307007
22;1;28;0.657277;0.281461
22;1;4;0.683941;0.313724
22;1;9;0.779881;0.318202
22;1;24;0.726704;0.297515
22;1;8;0.700272;0.29009
22;1;2;0.668173;0.26071
22;1;6;0.725075;0.211507
22;1;3;0.758669;0.262829
22;1;1;0.767448;0.247967
22;1;12;0.692834;0.284712
22;1;4;0.719751;0.303162
22;1;12;0.788865;0.364205
22;1;12;0.694751;0.279564
22;1;6;0.710296;0.279282
22;1;16;0.765676;0.373038
22;1;18;0.768184;0.269736
22;1;12;0.739564;0.325662
22;1;8;0.66088;0.28067
22;1;26;0.72985;0.284568
22;1;3;0.734765;0.280423
22;1;18;0.67809;0.327604
22;1;16;0.734385;0.303446
22;1;12;0.710765;0.382586
22;1;10;0.76409;0.327449
22;1;32;0.731746;0.364448
22;1;6;0.712152;0.221869
22;1;10;0.727827;0.382057
22;1;16;0.705275;0.316404
22;1;8;0.717756;0.338787
22;1;4;0.644742;0.318167
22;1;8;0.733473;0.291535
22;1;6;0.689063;0.301783
22;1;6;0.719152;0.32036
22;1;24;0.716557;0.346154
22;1;16;0.659848;0.218936
22;1;2;0.758428;0.249277
22;1;4;0.732919;0.31685
22;1;6;0.692463;0.304954
22;1;4;0.71198;0.287687
22;1;4;0.719355;0.292371
22;1;2;0.740572;0.360367
22;1;56;0.669198;0.240736
22;1;12;0.744897;0.310922
22;1;32;0.697036;0.220776
22;1;3;0.646913;0.235342
22;1;20;0.630944;0.247725
22;1;14;0.701295;0.255764
22;1;8;0.776643;0.323447
22;1;16;0.685224;0.288594
22;1;6;0.734316;0.257568
22;1;4;0.692394;0.289315
22;1;4;0.707855;0.339584
22;1;18;0.746251;0.378319
22;1;3;0.796316;0.322862
22;1;60;0.712004;0.267006
22;1;16;0.711674;0.269969
22;1;11;0.725342;0.344128
22;1;30;0.750312;0.252348
22;1;60;0.69615;0.292669
22;1;16;0.706354;0.300373
22;1;16;0.715297;0.275481
22;1;24;0.763686;0.324961
22;1;6;0.729158;0.302323
22;1;16;0.740296;0.303293
22;1;8;0.668553;0.256105
22;1;32;0.749322;0.293604
22;1;8;0.675473;0.278857
22;1;18;0.618757;0.252273
22;1;6;0.672908;0.256577
22;1;32;0.691584;0.260961
22;1;40;0.770037;0.240759
22;1;16;0.657862;0.3461
22;1;10;0.633671;0.233573
22;1;8;0.692288;0.291071
22;1;20;0.606248;0.190481
22;1;16;0.714418;0.333169
22;1;1;0.724192;0.283824
22;1;6;0.703915;0.284123
22;1;15;0.704432;0.244003
22;1;72;0.686322;0.254356
22;1;6;0.73259;0.260973
22;1;8;0.770606;0.226508
22;1;12;0.669636;0.281175
22;1;2;0.715286;0.328975
22;1;8;0.715168;0.226645
22;1;6;0.742178;0.336753
22;1;16;0.736279;0.294243
22;1;8;0.742284;0.288159
22;1;48;0.684905;0.315693
22;1;6;0.722406;0.284404
22;1;16;0.678518;0.283943
22;1;12;0.725098;0.336846
22;1;8;0.699444;0.329405
22;1;24;0.686104;0.242055
22;1;12;0.776619;0.306405
22;1;8;0.723835;0.245271
22;1;8;0.69276;0.27542
22;1;24;0.722973;0.28233
22;1;6;0.79456;0.229766
22;1;8;0.730898;0.32938
22;1;7;0.728837;0.264578
22;1;4;0.692186;0.286003
22;1;6;0.710222;0.319298
22;1;56;0.725745;0.301073
22;1;48;0.748065;0.328726
22;1;12;0.763214;0.283685
22;1;3;0.715229;0.247339
22;1;16;0.729354;0.314384
22;1;48;0.709729;0.27242
22;1;16;0.712504;0.285004
22;1;36;0.748715;0.259339
22;1;32;0.730645;0.351789
22;1;20;0.745797;0.273935
22;1;11;0.760751;0.322165
22;1;6;0.718769;0.318278
22;1;4;0.74423;0.305036
22;1;2;0.718707;0.289444
22;1;6;0.702571;0.333686
22;1;4;0.728858;0.292329
22;1;6;0.763137;0.254321
22;1;4;0.703032;0.259144
22;1;28;0.682562;0.270407
22;1;8;0.755054;0.299596
22;1;10;0.702618;0.218877
22;1;20;0.688642;0.265944
22;1;8;0.730061;0.318572
22;1;4;0.767388;0.313527
22;1;10;0.736952;0.365765
22;1;16;0.627051;0.245249
22;1;6;0.718733;0.232154
22;1;6;0.714712;0.32
22;1;10;0.699935;0.321665
22;1;24;0.750019;0.278327
22;1;24;0.73373;0.239281
22;1;4;0.662639;0.279423
22;1;14;0.733055;0.254965
22;1;6;0.712472;0.274965
22;1;6;0.694205;0.20603
22;1;16;0.678121;0.314783
22;1;6;0.654115;0.276236
22;1;8;0.679272;0.284523
22;1;8;0.757536;0.330305
22;1;4;0.756304;0.29737
22;1;12;0.67621;0.296736
22;1;16;0.698649;0.307076
22;1;4;0.739529;0.322083
22;1;9;0.649337;0.294405
22;1;8;0.738011;0.305365
22;1;36;0.701881;0.269878
22;1;4;0.692141;0.307495
22;1;3;0.6622;0.262611
22;1;16;0.763505;0.298135
22;1;12;0.66007;0.244983
22;1;1;0.719713;0.311587
22;1;6;0.730755;0.304572
22;1;32;0.668277;0.347736
22;1;16;0.717273;0.265025
22;1;52;0.738328;0.237719
22;1;10;0.669466;0.291001
22;1;10;0.711478;0.274836
22;1;12;0.714876;0.302669
22;1;4;0.640713;0.247114
22;1;8;0.690881;0.296665
22;1;24;0.77275;0.249136
22;1;30;0.763284;0.355392
22;1;56;0.687251;0.300427
22;1;4;0.802759;0.301796
22;1;12;0.701902;0.363288
22;1;6;0.761595;0.338525
22;1;12;0.702788;0.364835
22;1;8;0.752072;0.301083
22;1;12;0.723527;0.278068
22;1;8;0.720402;0.26543
22;1;9;0.741623;0.282822
22;1;6;0.803801;0.297403
22;1;12;0.702712;0.247319
22;1;12;0.6894;0.22082
22;1;8;0.803452;0.275976
22;1;8;0.726522;0.244151
22;1;4;0.716889;0.333918
22;1;8;0.715594;0.255886
22;1;2;0.786921;0.317068
22;1;4;0.64779;0.275441
22;1;20;0.712682;0.250363
22;1;2;0.729662;0.243709
22;1;35;0.711626;0.276824
22;1;24;0.713843;0.246157
22;1;40;0.648362;0.35006
22;1;4;0.685857;0.229674
22;1;12;0.729152;0.279044
22;1;3;0.788889;0.281728
22;1;12;0.69441;0.337803
22;1;12;0.753067;0.274111
22;1;8;0.713643;0.268891
22;1;24;0.643998;0.271732
22;1;36;0.667763;0.333506
22;1;22;0.679023;0.225755
22;1;4;0.692915;0.287885
22;1;8;0.693915;0.244522
22;1;78;0.705696;0.295772
22;1;12;0.685282;0.28313
22;1;32;0.700065;0.301502
22;1;2;0.675198;0.264266
22;1;32;0.754294;0.247334
22;1;8;0.725037;0.355204
22;1;92;0.690754;0.279075
22;1;20;0.720414;0.307605
22;1;16;0.707988;0.283449
22;1;13;0.651862;0.261129
22;1;4;0.757822;0.250006
22;1;16;0.733114;0.278243
22;1;6;0.663897;0.318361
22;1;16;0.672028;0.235203
22;1;22;0.635475;0.26469
22;1;29;0.722435;0.314381
22;1;8;0.781775;0.359881
22;1;20;0.702794;0.262536
22;1;18;0.723233;0.326813
22;1;32;0.689725;0.32338
22;1;28;0.692082;0.207772
22;1;24;0.684633;0.291256
22;1;36;0.665225;0.28908
22;1;15;0.743221;0.303931
22;1;18;0.778692;0.282781
22;1;20;0.651634;0.234091
22;1;8;0.707768;0.259622
22;1;8;0.738319;0.251551
22;1;8;0.739413;0.249255
22;1;18;0.692615;0.306696
22;1;4;0.737876;0.277817
22;1;12;0.666935;0.309512
22;1;6;0.684028;0.214246
22;1;36;0.68294;0.279685
22;1;12;0.717848;0.221332
22;1;9;0.749627;0.309354
22;1;4;0.795975;0.323506
22;1;4;0.748909;0.268558
22;1;18;0.666002;0.223506
22;1;16;0.660078;0.296083
22;1;6;0.73353;0.284624
22;1;10;0.7037;0.253094
22;1;18;0.607458;0.235533
22;1;48;0.72443;0.314439
22;1;16;0.651372;0.217469
22;1;10;0.68945;0.333626
22;1;12;0.748481;0.263836
22;1;12;0.740512;0.301942
22;1;4;0.743628;0.280775
22;1;12;0.682905;0.21947
22;1;16;0.702734;0.261296
22;1;10;0.72854;0.2809
22;1;4;0.777015;0.311201
22;1;20;0.699639;0.258639
22;1;2;0.711282;0.302932
22;1;6;0.755056;0.236858
22;1;3;0.726759;0.233759
22;1;12;0.670531;0.221833
22;1;6;0.693418;0.252571
22;1;4;0.712065;0.267012
22;1;8;0.806425;0.246113
22;1;20;0.630306;0.229971
22;1;13;0.69099;0.340144
22;1;16;0.678883;0.241554
22;1;28;0.774905;0.249463
22;1;6;0.737047;0.280779
22;1;8;0.716454;0.285305
22;1;24;0.738849;0.238323
22;1;4;0.783103;0.320607
22;1;8;0.721792;0.2755
22;1;27;0.732888;0.249259
22;1;72;0.62975;0.31688
22;1;2;0.725943;0.290052
22;1;6;0.649581;0.30044
22;1;6;0.763679;0.252999
22;1;12;0.721254;0.27374
22;1;24;0.774791;0.290405
22;1;20;0.739124;0.29258
22;1;4;0.773436;0.259797
22;1;8;0.66879;0.281662
22;1;4;0.70237;0.312033
22;1;8;0.713427;0.280905
22;1;40;0.735698;0.252755
22;1;24;0.751067;0.310133
22;1;2;0.679566;0.244608
22;1;12;0.698666;0.230293
22;1;16;0.718482;0.29999
22;1;12;0.775854;0.249313
22;1;14;0.695858;0.240757
22;1;4;0.660575;0.279545
22;1;8;0.757841;0.309484
22;1;4;0.665961;0.299309
22;1;24;0.637002;0.278204
22;1;40;0.656719;0.282115
22;1;16;0.67869;0.285925
22;1;48;0.761052;0.239107
22;1;4;0.705754;0.259725
22;1;20;0.719515;0.343851
22;1;16;0.801306;0.343949
22;1;9;0.742274;0.299285
22;1;12;0.703322;0.366017
22;1;13;0.716956;0.27153
22;1;24;0.649086;0.299903
22;1;6;0.718774;0.269407
22;1;36;0.743374;0.36526
22;1;9;0.746285;0.321821
22;1;6;0.704056;0.236695
22;1;36;0.753139;0.305771
22;1;8;0.754526;0.272096
22;1;30;0.715258;0.182583
22;1;4;0.785478;0.295255
22;1;24;0.667515;0.239559
22;1;12;0.759157;0.340663
22;1;20;0.735828;0.255897
22;1;12;0.705221;0.310584
22;1;28;0.651739;0.322604
22;1;8;0.712861;0.297514
22;1;24;0.715088;0.317536
22;1;18;0.684844;0.269199
22;1;16;0.766582;0.294403
22;1;36;0.677734;0.265479
22;1;8;0.754486;0.34473
22;1;10;0.709389;0.36503
22;1;12;0.708335;0.266064
22;1;30;0.689997;0.278614
22;1;16;0.718957;0.222945
22;1;24;0.789572;0.301959
22;1;8;0.716114;0.27906
22;1;4;0.713229;0.304412
22;1;8;0.707343;0.308956
22;1;8;0.744885;0.321893
22;1;4;0.738165;0.366
22;1;48;0.656821;0.228079
22;1;4;0.754649;0.31969
22;1;24;0.705388;0.24045
22;1;12;0.70511;0.333754
22;1;32;0.7587;0.282942
22;1;3;0.753021;0.326138
22;1;4;0.686351;0.297672
22;1;3;0.758262;0.226928
22;1;2;0.719365;0.232045
22;1;12;0.645294;0.206591
22;1;27;0.66624;0.254588
22;1;30;0.713635;0.349782
22;1;8;0.710079;0.273759
22;1;8;0.73933;0.318888
22;1;2;0.699378;0.298145
22;1;12;0.625747;0.220927
22;1;24;0.705363;0.27894
22;1;24;0.75202;0.295402
22;1;20;0.710269;0.300963
22;1;24;0.716581;0.287483
22;1;8;0.666781;0.242931
22;1;32;0.673297;0.267907
22;1;8;0.68997;0.252087
22;1;8;0.678735;0.23669
22;1;6;0.724205;0.295177
22;1;3;0.68304;0.30976
22;1;8;0.731873;0.369069
22;1;8;0.726304;0.329093
22;1;12;0.717953;0.39267
22;1;5;0.648743;0.216049
22;1;4;0.701532;0.263231
22;1;4;0.785603;0.365308
22;1;12;0.683638;0.29851
22;1;16;0.763906;0.264339
22;1;8;0.715871;0.254502
22;1;8;0.697109;0.275747
22;1;18;0.695579;0.26812
22;1;12;0.709533;0.229169
22;1;18;0.74505;0.256346
22;1;20;0.674344;0.311788
22;1;8;0.723384;0.383634
22;1;8;0.7218;0.289681
22;1;2;0.698059;0.28325
22;1;8;0.747046;0.266947
22;1;24;0.69027;0.242246
22;1;26;0.656857;0.260681
22;1;12;0.722241;0.27684
22;1;16;0.71362;0.304645
22;1;8;0.742792;0.305781
22;1;2;0.73125;0.284986
22;1;6;0.698909;0.314061
22;1;8;0.70862;0.20898
22;1;40;0.698357;0.330724
22;1;4;0.64509;0.271663
22;1;40;0.7156;0.291912
22;1;6;0.718461;0.321425
22;1;16;0.686879;0.303872
22;1;8;0.630752;0.303249
22;1;10;0.646481;0.225424
22;1;24;0.710335;0.229057
22;1;36;0.702468;0.3447
22;1;18;0.738615;0.248582
22;1;12;0.692404;0.274
22;1;2;0.754387;0.296003
22;1;48;0.745405;0.226696
22;1;10;0.640121;0.226988
22;1;4;0.748098;0.298738
22;1;28;0.704109;0.271723
22;1;12;0.746176;0.339785
22;1;60;0.791002;0.329468
22;1;3;0.740973;0.23421
22;1;16;0.744687;0.329978
22;1;6;0.721045;0.288105
22;1;20;0.700799;0.288227
22;1;20;0.746869;0.235148
22;1;16;0.752799;0.32395
22;1;16;0.670313;0.30673
22;1;16;0.744616;0.350979
22;1;10;0.711787;0.297082
22;1;14;0.680797;0.278109
22;1;8;0.734021;0.338202
22;1;36;0.681511;0.323432
22;1;16;0.713092;0.324749
22;1;4;0.758287;0.344065
22;1;12;0.744217;0.223313
22;1;16;0.701176;0.233972
22;1;4;0.712133;0.266318
22;1;12;0.743835;0.280557
22;1;2;0.624401;0.211286
22;1;8;0.724392;0.327542
22;1;12;0.735373;0.319333
22;1;6;0.785063;0.293994
22;1;16;0.735362;0.317064
22;1;20;0.719828;0.204274
22;1;4;0.781965;0.301359
22;1;4;0.704141;0.238717
22;1;6;0.69663;0.260686
22;1;8;0.714259;0.288837
22;1;6;0.677305;0.283668
22;1;13;0.695385;0.303026
22;1;8;0.723779;0.259847
22;1;10;0.760139;0.365397
22;1;16;0.696411;0.288012
22;1;8;0.713909;0.251283
22;1;6;0.770785;0.285782
22;1;32;0.753335;0.304962
22;1;20;0.71823;0.315826
22;1;12;0.735502;0.292549
22;1;10;0.692215;0.275239
22;1;3;0.747014;0.258757
22;1;24;0.735998;0.38639
22;1;2;0.72426;0.318392
22;1;4;0.677067;0.253436
22;1;1;0.714752;0.241269
22;1;28;0.708491;0.216228
22;1;32;0.638444;0.281819
22;1;72;0.728162;0.358536
22;1;4;0.746068;0.260304
22;1;19;0.730175;0.280989
22;1;60;0.714963;0.246594
22;1;10;0.679771;0.252857
22;1;3;0.659161;0.264542
22;1;24;0.661415;0.30643
22;1;72;0.672974;0.262126
22;1;2;0.698034;0.275844
22;1;8;0.728017;0.252836
22;1;8;0.744619;0.308093
22;1;8;0.757832;0.225818
22;1;4;0.730872;0.230733
22;1;48;0.605576;0.232151
22;1;8;0.741883;0.303105
22;1;12;0.737041;0.240403
22;1;8;0.759167;0.31802
22;1;16;0.663768;0.287245
22;1;16;0.730791;0.338801
22;1;32;0.760985;0.30428
22;1;60;0.771189;0.263015
22;1;44;0.774474;0.344934
22;1;4;0.803086;0.312402
22;1;80;0.767306;0.364258
22;1;8;0.728065;0.304301
22;1;8;0.707582;0.276742
22;1;72;0.695773;0.281048
22;1;32;0.692936;0.292435
22;1;4;0.74677;0.339569
22;1;9;0.685648;0.218535
22;1;12;0.727419;0.2772
22;1;4;0.747874;0.330328
22;1;30;0.765852;0.348123
22;1;32;0.674348;0.224873
22;1;16;0.64955;0.250266
22;1;4;0.691384;0.287115
22;1;16;0.750023;0.283453
22;1;24;0.620598;0.283639
22;1;3;0.675754;0.304342
22;1;8;0.73231;0.277119
22;1;4;0.770095;0.325923
22;1;18;0.727875;0.373586
22;1;8;0.733733;0.342939
22;1;3;0.733451;0.219737
22;1;16;0.689798;0.234412
22;1;4;0.728226;0.21578
22;1;6;0.770937;0.258541
22;1;16;0.707128;0.2867
22;1;144;0.708143;0.200876
22;1;4;0.791782;0.302045
22;1;4;0.715307;0.308269
22;1;12;0.694062;0.309895
22;1;24;0.680667;0.350185
22;1;10;0.766504;0.259284
22;1;3;0.734516;0.288888
22;1;4;0.732538;0.230868
22;1;8;0.680723;0.334191
22;1;3;0.742585;0.300775
22;1;8;0.762064;0.304153
22;1;8;0.7026;0.249767
22;1;3;0.659069;0.257704
22;1;20;0.681318;0.320867
22;1;4;0.751139;0.370259
22;1;8;0.652574;0.231217
22;1;16;0.767755;0.283734
22;1;26;0.678021;0.255373
22;1;12;0.620668;0.293667
22;1;12;0.715816;0.288488
22;1;12;0.709184;0.300663
22;1;20;0.661724;0.259015
22;1;6;0.65206;0.229289
22;1;32;0.773045;0.260361
22;1;4;0.757484;0.294965
22;1;4;0.660815;0.27316
22;1;14;0.662506;0.315521
22;1;11;0.672835;0.239389
22;1;36;0.630106;0.245543
22;1;8;0.68644;0.307172
22;1;1;0.762704;0.262645
22;1;12;0.700605;0.291639
22;1;6;0.73026;0.298829
22;1;16;0.709089;0.334728
22;1;16;0.628757;0.255052
22;1;10;0.646167;0.230764
22;1;12;0.70026;0.319249
22;1;8;0.692572;0.269706
22;1;4;0.690681;0.224937
22;1;24;0.722064;0.246266
22;1;6;0.758149;0.2856
22;1;8;0.730338;0.185203
22;1;20;0.707018;0.277116
22;1;8;0.669058;0.254324
22;1;4;0.716435;0.265009
22;1;8;0.759267;0.358562
22;1;3;0.725775;0.289529
22;1;40;0.749316;0.293527
22;1;5;0.68169;0.300102
22;1;15;0.716351;0.254666
22;1;4;0.749357;0.306292
22;1;20;0.748076;0.269363
22;1;36;0.697634;0.241506
22;1;12;0.716027;0.338127
22;1;22;0.739937;0.329316
22;1;4;0.786981;0.322967
22;1;32;0.766732;0.336383
22;1;6;0.633575;0.236272
22;1;8;0.742521;0.32486
22;1;6;0.718618;0.300648
22;1;4;0.741912;0.262755
22;1;16;0.702407;0.350859
22;1;12;0.712375;0.276811
22;1;16;0.765117;0.270134
22;1;8;0.714302;0.277222
22;1;8;0.704416;0.233708
22;1;12;0.707309;0.277198
22;1;4;0.725258;0.277174
22;1;8;0.756063;0.277002
22;1;20;0.647889;0.286601
22;1;18;0.728262;0.357423
22;1;16;0.745791;0.268552
22;1;24;0.722234;0.305795
22;1;8;0.638256;0.340858
22;1;10;0.762437;0.231845
22;1;22;0.706052;0.331798
22;1;16;0.7148;0.283663
22;1;16;0.731463;0.308926
22;1;6;0.675288;0.228278
22;1;8;0.747763;0.293978
22;1;2;0.674021;0.290204
22;1;8;0.691615;0.279841
22;1;10;0.745566;0.393689
22;1;32;0.72446;0.2875
22;1;40;0.623804;0.21696
22;1;5;0.704418;0.262055
22;1;16;0.748377;0.241873
22;1;9;0.675244;0.270134
22;1;30;0.728762;0.27059
22;1;8;0.707686;0.220284
22;1;20;0.740733;0.307464
22;1;8;0.735572;0.292389
22;1;8;0.673225;0.296238
22;1;17;0.706185;0.331282
22;1;10;0.691617;0.271717
22;1;40;0.725087;0.299611
22;1;24;0.720557;0.28691
22;1;8;0.710156;0.28678
22;1;4;0.736363;0.287417
22;1;16;0.753863;0.308913
22;1;16;0.710219;0.311676
22;1;32;0.703463;0.363573
22;1;12;0.767358;0.387529
22;1;6;0.755992;0.275349
22;1;12;0.772666;0.318102
22;1;18;0.73873;0.219611
22;1;8;0.665208;0.211372
22;1;16;0.720604;0.309524
22;1;8;0.723017;0.230671
22;1;32;0.669046;0.251188
22;1;12;0.726571;0.283407
22;1;8;0.668523;0.221681
22;1;4;0.737607;0.285043
22;1;8;0.753728;0.280949
22;1;4;0.614423;0.197605
22;1;3;0.73188;0.301397
22;1;4;0.614926;0.221904
22;1;24;0.777721;0.32338
22;1;4;0.7223;0.266337
22;1;6;0.708273;0.315525
22;1;16;0.748294;0.327684
22;1;24;0.684918;0.197225
22;1;20;0.651953;0.29016
22;1;9;0.666379;0.236741
22;1;64;0.723975;0.28436
22;1;32;0.738012;0.300377
22;1;4;0.759365;0.310864
22;1;8;0.706727;0.290004
22;1;8;0.76999;0.389411
22;1;2;0.776938;0.329617
22;1;5;0.71947;0.27466
22;1;4;0.655109;0.304736
22;1;34;0.620823;0.270921
22;1;18;0.613326;0.269185
22;1;4;0.729755;0.316396
22;1;18;0.740174;0.295543
22;1;6;0.742404;0.303572
22;1;6;0.726596;0.272953
22;1;8;0.748764;0.318161
22;1;28;0.762016;0.321701
22;1;8;0.692983;0.328355
22;1;4;0.747238;0.2707
22;1;6;0.706935;0.286386
22;1;6;0.672009;0.282422
22;1;4;0.729007;0.234439
22;1;4;0.744688;0.331326
22;1;24;0.725395;0.314789
22;1;12;0.729807;0.282967
22;1;5;0.705154;0.235318
22;1;8;0.736153;0.283309
22;1;12;0.752277;0.308816
22;1;32;0.722812;0.241914
22;1;16;0.74842;0.311071
22;1;8;0.705362;0.259751
22;1;24;0.800439;0.277689
22;1;2;0.677368;0.235838
22;1;8;0.737268;0.304916
22;1;16;0.701266;0.301475
22;1;12;0.673007;0.30674
22;1;8;0.784449;0.327224
22;1;12;0.742965;0.338513
22;1;36;0.701793;0.225263
22;1;6;0.715849;0.33275
22;1;2;0.657986;0.195356
22;1;7;0.703653;0.336548
22;1;6;0.740365;0.297756
22;1;24;0.671604;0.338086
22;1;40;0.681451;0.218198
22;1;20;0.664651;0.30556
22;1;12;0.734095;0.28247
22;1;5;0.754447;0.346335
22;1;2;0.733772;0.308632
22;1;8;0.66829;0.258438
22;1;4;0.743532;0.295913
22;1;4;0.731717;0.262122
22;1;12;0.668725;0.256817
22;1;24;0.660383;0.221572
22;1;16;0.693413;0.265119
22;1;24;0.720995;0.298626
22;1;8;0.713018;0.22251
22;1;12;0.686487;0.260959
22;1;9;0.674317;0.294102
22;1;6;0.74165;0.326667
22;1;9;0.685915;0.361836
22;1;32;0.67535;0.305544
22;1;8;0.726985;0.22377
22;1;4;0.69203;0.235114
22;1;12;0.73052;0.306086
22;1;24;0.700295;0.251251
22;1;24;0.745415;0.234323
22;1;14;0.685149;0.295895
22;1;4;0.682787;0.2171
22;1;6;0.628128;0.269939
22;1;8;0.669306;0.324467
22;1;12;0.692527;0.288997
22;1;36;0.754006;0.307737
22;1;30;0.666693;0.269155
22;1;6;0.698281;0.262943
22;1;8;0.668702;0.292802
22;1;8;0.73185;0.338586
22;1;32;0.715921;0.315114
22;1;8;0.728626;0.293932
22;1;16;0.78369;0.338187
22;1;16;0.792598;0.361833
22;1;16;0.713769;0.332873
22;1;16;0.764681;0.294612
22;1;12;0.722691;0.254037
22;1;8;0.686098;0.268661
22;1;8;0.686157;0.270179
22;1;8;0.82006;0.238637
22;1;8;0.746698;0.300321
22;1;16;0.717934;0.318567
22;1;40;0.74669;0.29235
22;1;32;0.690996;0.261194
22;1;2;0.75344;0.333028
22;1;4;0.772132;0.303309
22;1;12;0.712557;0.312645
22;1;36;0.771187;0.2835
22;1;6;0.713855;0.262611
22;1;7;0.698429;0.250421
22;1;48;0.711818;0.295503
22;1;8;0.71035;0.279311
22;1;20;0.665443;0.233318
22;1;12;0.682853;0.29356
22;1;7;0.708373;0.34996
22;1;16;0.76504;0.286688
22;1;2;0.74509;0.295947
22;1;2;0.704907;0.26022
22;1;8;0.694921;0.282641
22;1;12;0.746407;0.245457
22;1;8;0.710188;0.316579
22;1;24;0.715632;0.297798
22;1;84;0.74278;0.343742
22;1;8;0.698495;0.341109
22;1;18;0.67854;0.226775
