N;K;peaks;maxValue;minValue
22;5;1582;0.790044;0.212506
22;5;1527;0.816198;0.224223
22;5;1334;0.783257;0.202862
22;5;1541;0.803024;0.223561
22;5;1597;0.78953;0.211962
22;5;1575;0.804108;0.231461
22;5;1169;0.810059;0.220566
22;5;1749;0.794536;0.196331
22;5;1759;0.796789;0.201888
22;5;1948;0.794813;0.22348
22;5;1595;0.78573;0.209851
22;5;1432;0.784072;0.19899
22;5;1306;0.800823;0.214159
22;5;1682;0.814334;0.207793
22;5;987;0.800149;0.208711
22;5;1533;0.804388;0.245591
22;5;1460;0.772033;0.201483
22;5;1819;0.778527;0.198919
22;5;2018;0.805239;0.22601
22;5;1694;0.785547;0.181599
22;5;1562;0.78704;0.206344
22;5;1460;0.802436;0.210154
22;5;1550;0.785227;0.210699
22;5;1384;0.804263;0.206349
22;5;1641;0.778218;0.175179
22;5;1640;0.774826;0.225336
22;5;1256;0.797597;0.242183
22;5;1436;0.795151;0.225352
22;5;1547;0.779832;0.235343
22;5;1499;0.783006;0.207052
22;5;1761;0.778177;0.194396
22;5;1519;0.786767;0.212272
22;5;1354;0.775656;0.20299
22;5;1467;0.782416;0.204014
22;5;1702;0.780396;0.210072
22;5;1552;0.779268;0.181661
22;5;1628;0.771106;0.220174
22;5;1682;0.781747;0.171351
22;5;1683;0.803534;0.158521
22;5;1651;0.802794;0.223138
22;5;1554;0.8252;0.214425
22;5;1392;0.793374;0.230869
22;5;1507;0.767686;0.219386
22;5;2001;0.798379;0.208651
22;5;1451;0.778128;0.205325
22;5;1873;0.795348;0.186939
22;5;1766;0.796102;0.217246
22;5;1878;0.762876;0.230986
22;5;1347;0.827064;0.210207
22;5;1507;0.833483;0.213175
22;5;1580;0.813392;0.213332
22;5;1644;0.767528;0.229534
22;5;1366;0.780841;0.196504
22;5;1467;0.785621;0.198451
22;5;1633;0.784632;0.215003
22;5;1681;0.806086;0.244347
22;5;1581;0.788013;0.189683
22;5;1874;0.786859;0.211318
22;5;1482;0.815821;0.217939
22;5;1642;0.777042;0.214188
22;5;1398;0.78046;0.179775
22;5;1729;0.792814;0.216969
22;5;1946;0.798804;0.215813
22;5;1404;0.782645;0.210073
22;5;1632;0.791147;0.237212
22;5;1853;0.778621;0.181725
22;5;2044;0.760886;0.206666
22;5;1564;0.795851;0.231993
22;5;1555;0.781656;0.196282
22;5;2330;0.790783;0.211698
22;5;1483;0.775817;0.20091
22;5;1751;0.77684;0.189056
22;5;1873;0.775137;0.212057
22;5;1550;0.761225;0.19839
22;5;1711;0.781491;0.211115
22;5;1667;0.80593;0.243491
22;5;1590;0.77596;0.182604
22;5;1622;0.772421;0.206861
22;5;1406;0.771014;0.192498
22;5;1721;0.791822;0.21457
22;5;1479;0.778181;0.223954
22;5;1407;0.784144;0.220928
22;5;1690;0.78286;0.209886
22;5;1837;0.776522;0.228667
22;5;1641;0.761646;0.201046
22;5;1443;0.787367;0.221428
22;5;1306;0.811538;0.196097
22;5;1503;0.79635;0.203147
22;5;1551;0.80103;0.194125
22;5;1921;0.810902;0.211043
22;5;1764;0.790833;0.207213
22;5;1677;0.804329;0.207388
22;5;1630;0.785996;0.196215
22;5;1438;0.773755;0.219602
22;5;1722;0.789718;0.199517
22;5;1728;0.797903;0.216091
22;5;1884;0.774806;0.214563
22;5;1315;0.802957;0.212908
22;5;1699;0.800393;0.219501
22;5;1388;0.762444;0.210371
22;5;1779;0.797089;0.211878
22;5;1503;0.818337;0.216178
22;5;1876;0.792282;0.215274
22;5;1774;0.782022;0.193928
22;5;1450;0.797411;0.195869
22;5;1808;0.772924;0.220505
22;5;2004;0.778403;0.164757
22;5;1657;0.777581;0.201508
22;5;1559;0.798547;0.206919
22;5;1758;0.793661;0.223882
22;5;1135;0.778561;0.23219
22;5;1723;0.806367;0.222201
22;5;1432;0.796668;0.213913
22;5;1724;0.784806;0.22228
22;5;1472;0.785932;0.221801
22;5;1502;0.755746;0.185305
22;5;1736;0.762006;0.196363
22;5;1152;0.783159;0.236618
22;5;1466;0.78866;0.198365
22;5;1996;0.779427;0.223707
22;5;1405;0.771645;0.205935
22;5;1640;0.765222;0.230935
22;5;1699;0.818789;0.182637
22;5;1599;0.787614;0.231792
22;5;1602;0.782721;0.192813
22;5;1514;0.786523;0.221313
22;5;1539;0.795686;0.198631
22;5;1555;0.780773;0.194562
22;5;1480;0.793888;0.200012
22;5;1796;0.778504;0.188278
22;5;1437;0.79093;0.21477
22;5;1987;0.805896;0.215769
22;5;1737;0.786985;0.208191
22;5;1405;0.799073;0.20612
22;5;1593;0.766694;0.210738
22;5;1635;0.818004;0.211192
22;5;1672;0.777439;0.186305
22;5;1872;0.807569;0.23744
22;5;1495;0.785437;0.194434
22;5;1532;0.807589;0.220467
22;5;1446;0.793352;0.238095
22;5;1684;0.791129;0.225694
22;5;1755;0.790054;0.202125
22;5;1845;0.778554;0.194084
22;5;1464;0.782349;0.237473
22;5;2119;0.786646;0.238435
22;5;1516;0.818034;0.231992
22;5;1655;0.766481;0.218953
22;5;1559;0.776937;0.206175
22;5;1689;0.764651;0.191754
22;5;1494;0.78379;0.220019
22;5;1740;0.79007;0.186391
22;5;1493;0.782092;0.214684
22;5;1809;0.778498;0.191021
22;5;1723;0.777346;0.205943
22;5;1474;0.789118;0.191829
22;5;1421;0.774903;0.203635
22;5;1739;0.793353;0.215625
22;5;1716;0.807362;0.197997
22;5;1834;0.801078;0.212034
22;5;1387;0.823872;0.217874
22;5;1652;0.800171;0.208841
22;5;1545;0.777295;0.203548
22;5;1363;0.802817;0.236424
22;5;1719;0.814764;0.183548
22;5;1564;0.791848;0.225163
22;5;1836;0.807987;0.204179
22;5;1692;0.795048;0.197807
22;5;1242;0.786511;0.191678
22;5;1622;0.815584;0.234497
22;5;1674;0.765851;0.20954
22;5;1669;0.789546;0.219545
22;5;1708;0.768848;0.191347
22;5;1968;0.792681;0.216576
