N;K;peaks;maxValue;minValue
22;13;37010;0.788624;0.198838
22;13;40907;0.818334;0.20707
22;13;42207;0.788609;0.201246
22;13;41207;0.791189;0.208489
22;13;40179;0.788327;0.184072
22;13;40903;0.790271;0.200849
22;13;42061;0.790923;0.202916
22;13;41813;0.800556;0.193538
22;13;39537;0.798693;0.202861
22;13;42480;0.784255;0.198462
22;13;42801;0.794805;0.2056
22;13;40988;0.782569;0.205034
22;13;40300;0.790571;0.220408
22;13;42684;0.80139;0.184142
22;13;41666;0.807615;0.213666
22;13;41516;0.793971;0.196298
22;13;41459;0.798112;0.210204
22;13;40471;0.806587;0.205304
22;13;41763;0.79488;0.181226
22;13;41705;0.800709;0.208489
22;13;40925;0.805207;0.206409
22;13;40422;0.793372;0.189862
22;13;41126;0.782113;0.188566
22;13;41523;0.798385;0.192299
22;13;40377;0.79733;0.206346
22;13;40440;0.794104;0.192688
22;13;39288;0.792588;0.209514
22;13;40351;0.797797;0.203483
22;13;41067;0.806693;0.188048
22;13;41690;0.790414;0.205664
22;13;40922;0.79057;0.212339
22;13;41071;0.822663;0.202782
22;13;41891;0.788398;0.189287
22;13;39856;0.808174;0.209797
22;13;41438;0.794852;0.175557
22;13;40586;0.798436;0.187043
22;13;41956;0.799242;0.190407
22;13;40601;0.792497;0.203637
22;13;41345;0.786784;0.199654
22;13;40999;0.818003;0.203317
22;13;38231;0.803873;0.201546
22;13;41993;0.82289;0.202911
22;13;38935;0.797354;0.192724
22;13;42383;0.783538;0.209976
22;13;40474;0.800784;0.177833
22;13;41801;0.808592;0.198942
22;13;41449;0.798412;0.191792
22;13;41614;0.78595;0.205128
22;13;41444;0.793;0.195338
22;13;40820;0.791195;0.180639
22;13;41832;0.809413;0.201581
22;13;41128;0.791806;0.211888
22;13;40574;0.795737;0.209784
22;13;40874;0.79409;0.186566
22;13;41170;0.816542;0.211665
22;13;41264;0.80382;0.199482
22;13;41493;0.797671;0.21515
22;13;41110;0.825295;0.208561
22;13;40479;0.814389;0.197275
22;13;39887;0.781175;0.204049
22;13;40177;0.803701;0.192071
22;13;38972;0.791392;0.213757
22;13;42615;0.788778;0.205427
22;13;42293;0.822795;0.215412
22;13;39711;0.797468;0.206707
22;13;41010;0.788669;0.213546
22;13;41515;0.782045;0.213738
22;13;41707;0.833299;0.197842
22;13;41701;0.784763;0.181554
22;13;41330;0.788271;0.190093
22;13;42402;0.783562;0.201792
22;13;41365;0.823362;0.198288
22;13;41229;0.794361;0.207822
22;13;41529;0.7705;0.204831
22;13;40725;0.804431;0.204735
22;13;40829;0.788763;0.204061
22;13;41532;0.798301;0.21064
22;13;40392;0.80068;0.201774
22;13;41370;0.811304;0.204913
22;13;40495;0.800926;0.202508
22;13;40726;0.81683;0.213591
22;13;42345;0.787693;0.212435
22;13;40566;0.795982;0.209764
22;13;41250;0.799107;0.200889
22;13;41612;0.794468;0.212097
22;13;41131;0.809995;0.199611
22;13;39825;0.801635;0.228201
22;13;40317;0.794784;0.208246
22;13;39538;0.807163;0.193736
22;13;39728;0.779613;0.212758
22;13;39630;0.802722;0.177609
22;13;41488;0.788278;0.199672
22;13;39633;0.791151;0.1905
22;13;40212;0.789299;0.164885
22;13;42480;0.785543;0.171529
22;13;42484;0.809718;0.186901
22;13;41376;0.797942;0.18898
22;13;40771;0.795902;0.211427
22;13;41512;0.806001;0.209211
22;13;40914;0.802878;0.194118
22;13;40460;0.79955;0.197399
22;13;42263;0.81625;0.226098
22;13;40902;0.799739;0.167716
22;13;41435;0.791542;0.198307
22;13;39782;0.837996;0.205776
22;13;41377;0.80058;0.207494
22;13;40236;0.805016;0.21335
22;13;40267;0.805368;0.190854
22;13;41546;0.836143;0.194071
22;13;41699;0.791135;0.20337
22;13;40456;0.802686;0.192663
22;13;41502;0.786413;0.20101
22;13;40019;0.801413;0.179163
22;13;41678;0.805768;0.210414
22;13;40350;0.804176;0.202596
22;13;41390;0.788479;0.208627
22;13;39893;0.839814;0.200099
22;13;38925;0.783641;0.202676
22;13;41683;0.792666;0.18553
22;13;40562;0.788449;0.189063
22;13;41067;0.804473;0.210151
22;13;40172;0.788816;0.210393
22;13;41909;0.795716;0.207561
22;13;39489;0.788353;0.211757
22;13;41684;0.801986;0.201792
22;13;40706;0.777534;0.191858
22;13;40371;0.809221;0.204396
22;13;40769;0.780288;0.209459
22;13;41917;0.799403;0.212253
22;13;41307;0.793259;0.197223
22;13;41563;0.817297;0.206133
22;13;40533;0.788842;0.164547
22;13;41833;0.793894;0.199142
22;13;39149;0.797672;0.185321
22;13;41186;0.792215;0.212404
22;13;41560;0.812625;0.209205
22;13;42129;0.799686;0.211956
22;13;40166;0.810249;0.196244
22;13;41268;0.811222;0.200484
22;13;41439;0.794713;0.16769
22;13;41868;0.787837;0.209242
22;13;41579;0.797975;0.218504
22;13;41223;0.800771;0.214126
22;13;39237;0.79594;0.193368
22;13;41086;0.790536;0.187736
